Key,Group,Data
tip.name.common_elitearcher_only,\공통,엘리트아처전용
tip.name.common_empty,\공통,없음
tip.name.common_enhanced_impossible,\공통,강화 불가능
tip.name.common_environment_setting,\공통,환경설정
tip.name.common_evil_beast,\공통,마수
tip.name.common_expansion_minimap,\공통,확장 미니맵
tip.name.common_factor_number,\공통,{0}
tip.name.common_factor_numberofnumber,\공통,{0}/{1}
tip.name.common_factor_string,\공통,{0}
tip.name.common_fail,\공통,실패
tip.name.common_fail_condition,\공통,실패 조건
tip.name.common_fighting_spirit,\공통,투지
tip.name.common_fine_handwork_kit,\공통,정교한 세공 키트
tip.name.common_friend,\공통,친구
tip.name.common_game_menu,\공통,게임 메뉴
tip.name.common_give_up,\공통,포기
tip.name.common_gladiators_only,\공통,검투사전용
tip.name.common_guild,\공통,길드
tip.name.common_guild_warehouse_storage_impossible,\공통,길드 창고 보관 불가능
tip.name.common_gunblader_only,\공통,건블레이더전용
tip.name.common_hand_gun,\공통,핸드건
tip.name.common_handwork_kit,\공통,흔한 세공 키트
tip.name.common_holy,\공통,신성
tip.name.common_hotkey_setting,\공통,단축키 설정
tip.name.common_hotkey_skill_1,\공통,단축 스킬 1
tip.name.common_hotkey_skill_2,\공통,단축 스킬 2
tip.name.common_hotkey_skill_3,\공통,단축 스킬 3
tip.name.common_hotkey_skill_4,\공통,단축 스킬 4
tip.name.common_hotkey_skill_5,\공통,단축 스킬 5
tip.name.common_hotkey_skill_6,\공통,단축 스킬 6
tip.name.common_hotkey_skill_7,\공통,단축 스킬 7
tip.name.common_hotkey_skill_8,\공통,단축 스킬 8
tip.name.common_hotkey_skill_factor,\공통,단축스킬{0}
tip.name.common_hotkey_slot,\공통,단축 슬롯
tip.name.common_hp_hide,\공통,몬스터 HP 게이지 감추기
tip.name.common_humanoid,\공통,인간형
tip.name.common_identity,\공통,아이덴티티
tip.name.common_identity_1,\공통,아이덴티티2
tip.name.common_immune,\공통,면역
tip.name.common_impossibility,\공통,불가능
tip.name.common_initialization,\공통,초기화
tip.name.common_insect,\공통,곤충류
tip.name.common_inserting_removing_weapons,\공통,무기 꺼내기 / 넣기
tip.name.common_insights,\공통,통찰
tip.name.common_interaction,\공통,상호 작용 1
tip.name.common_inventory,\공통,인벤토리
tip.name.common_item_account,,계정
tip.name.common_item_battle_factor,\공통,배틀아이템{0}
tip.name.common_item_being_picked_up,\공통,귀속됨
tip.name.common_item_bind_off_impossible,\공통,귀속 해제 불가능
tip.name.common_item_bind_off_number_of_times,\공통,귀속 해제 횟 수
tip.name.common_item_bind_off_possible,\공통,귀속 해제 가능
tip.name.special_parts,\공통,특수 부위
tip.name.common_item_consumable_factor,\공통,소모성아이템{0}
tip.name.common_item_devel_stone,\공통,데빌스톤
tip.name.common_item_discarded,\공통,파기 가능
tip.name.common_item_discarded_impossible,\공통,파기 불가능
tip.name.common_item_durability,\공통,내구도 : {0} / {1}
tip.name.common_item_empty_socket,\공통,빈 소켓
tip.name.common_item_enhanced,\공통,강화 주문서
tip.name.enum_itemtype_install,\공통,장착 아이템
tip.name.common_item_equiping,\공통,착용중
tip.name.enum_itemtype_equip,\공통,장비 아이템
tip.name.common_item_grade,\공통,아이템 등급
tip.name.common_item_grade_hero,\공통,영웅
tip.name.common_item_individual,,개인
tip.name.common_item_learning,,습득 아이템
tip.name.common_item_lifetool,,생활 아이템
tip.name.enum_itemtype_material,\공통,재료 아이템
tip.name.common_item_name,\공통,떨어진 아이템 이름 표기
tip.name.common_item_not_enchant,\공통,강화 불가
tip.name.common_item_not_warehousing,\공통,창고 저장 불가
tip.name.common_item_possible_overlap,\공통,중첩 가능 수량
tip.name.common_item_price,\공통,판매가격
tip.name.common_item_progress,,진행 아이템
tip.name.common_item_purchase_price,\공통,구입가격
tip.name.enum_itemtype_quest,\공통,퀘스트 아이템
tip.name.common_item_remaining_time,\공통,남은 시간
tip.name.common_item_reprice,\공통,재구입 가격
tip.name.common_item_seal,\공통,봉인 주문서
tip.name.common_item_set,\공통,세트 아이템
tip.name.common_item_share_account,\공통,계정공유 가능
tip.name.common_item_share_account_impossibility,\공통,계정공유 불가능
tip.name.common_item_socket,\공통,소켓
tip.name.common_item_start,,시작 아이템
tip.name.common_item_unidentified,\공통,미확인 아이템
tip.name.enum_itemtype_useup,\공통,사용 아이템
tip.name.common_item_weapon,\공통,무기
tip.name.common_item_wearing_level,\공통,착용레벨
tip.name.common_items_impossible_destroy,\공통,아이템 파괴 불가능
tip.name.common_knockback,\공통,넉백
tip.name.common_knockdown,\공통,넉다운
tip.name.common_legend_handwork_kit,\공통,전설의 세공 키트
tip.name.common_lifetool_meta,,생활도구 메타
tip.name.common_lightning,\공통,전격
tip.name.common_main_input,\공통,주 입력
tip.name.common_master_interation,\공통,마스터키 인터렉션
tip.name.common_max_applicable_personnel,\공통,최대 적용 인원
tip.name.common_max_num_of_uses,\공통,최대 사용 횟수
tip.name.common_mercenaries_info,\공통,용병 정보
tip.name.common_minimap,\공통,미니맵
tip.name.common_minute,\공통,분
tip.name.common_move,,이동
tip.name.common_move_fare,\공통,이동 비용 : {0}
tip.name.common_next_state,\공통,다음 상태로 전환
tip.name.common_no_customization,\공통,트라이포드 속성부여 불가
tip.name.common_non_acquired,\공통,미습득
tip.name.common_npc_sell_impossible,\공통,NPC판매 불가능
tip.name.common_old_handwork_kit,\공통,낡은 세공 키트
tip.name.common_party,\공통,파티창
tip.name.common_perseverance,\공통,인내
tip.name.common_persistence,\공통,집요함
tip.name.common_pet_info,\공통,펫 정보
tip.name.common_plant,\공통,식물류
tip.name.common_plugging,\공통,꽂기
tip.name.common_progress,\공통,진행중
tip.name.common_quest_journal,\공통,퀘스트 저널
tip.name.common_rank_a,\공통,A
tip.name.common_rank_b,\공통,B
tip.name.common_rank_c,\공통,C
tip.name.common_rank_d,\공통,D
tip.name.common_rank_f,\공통,F
tip.name.common_rank_s,\공통,S
tip.name.common_rank_ss,\공통,SS
tip.name.common_rank_sss,\공통,SSS
tip.name.common_receiving_harm_reduction,\공통,받는피해감소
tip.name.common_reduction_in_use,\공통,1회 사용시 감소량
tip.name.common_reject,,거절
tip.name.common_release,\공통,해제
tip.name.common_release_all,\공통,전체 해제
tip.name.common_required_level,\공통,필요 레벨
tip.name.common_reward,\공통,보상
tip.name.common_rifle,\공통,라이플
tip.name.common_screenshot,\공통,스크린샷
tip.name.common_sec,\공통,초
tip.name.common_select_all,\공통,전체 선택
tip.name.common_select_apply,\공통,대상과 작용(컨텍스트)
tip.name.common_shipping_information,\공통,선박 정보
tip.name.common_shotgun,\공통,샷건
tip.name.common_skill_points_needed,\공통,SP 필요
tip.name.common_skillbook,\공통,스킬북
tip.name.common_social_skill,\공통,소셜 스킬
tip.name.common_special_meta,,특수 부위 메타
tip.name.common_special_move,\공통,특수 이동
tip.name.common_special_movement,\공통,스페셜 무브먼트
tip.name.common_spirit,\공통,정령
tip.name.common_stance,\공통,자세
tip.name.common_stash_expander_meta,,창고 확장 메타
tip.name.common_stats_cri_dam,\공통,치명타 피해
tip.name.common_stats_cri_evasion_rate,\공통,치명타 회피율
tip.name.common_stats_level,\공통,레벨
tip.name.common_stats_level_1,\공통,LV
tip.name.common_stats_life_level,\공통,생활레벨
tip.name.common_stats_normal_resi,\공통,무속성 저항
tip.name.common_stats_phy_mag_pen,\공통,물리/마법 관통
tip.name.common_stats_weapon_attack,\공통,무기 공격력
tip.name.common_sub_input,\공통,보조 입력
tip.name.common_success,\공통,성공
tip.name.common_sward_meta,,검 메타
tip.name.common_swift_foot,\공통,준족
tip.name.common_switch_hud,\공통,HUD 전환
tip.name.common_target_select,\공통,대상 선택
tip.name.common_time,\공통,시
tip.name.common_toughness,\공통,강인함
tip.name.common_tricster_only,\공통,트릭스터전용
tip.name.common_twistknockdown,\공통,트위스트 넉다운
tip.name.common_ui_hide,\공통,UI 감추기
tip.name.common_undead,\공통,언데드
tip.name.common_unregistered,\공통,미등록
tip.name.common_vailable,\공통,가능
tip.name.common_victory_sentence,\공통,승리의 문장
tip.name.common_warehouse_storage_available,\공통,창고 저장 가능
tip.name.common_warehouse_storage_unavailable,\공통,창고 저장 불가능
tip.name.common_warehousing_impossible,\공통,창고 보관 불가능
tip.name.common_wearing_stats_changes,\공통,착용 중인 아이템과 비교
tip.name.common_wild_beast,\공통,야수
tip.name.common_wind,\공통,바람
tip.name.common_worldmap,\공통,월드맵
tip.name.common_zoom_in,\공통,화면 확대
tip.name.common_zoom_out,\공통,화면 축소
tip.name.common_all_class,\공통,모든 클래스
tip.name.common_AMPUTATION_MASTER,\공통,절단 마스터
tip.name.common_AttackSpeed,\공통,공격속도
tip.name.common_BLIND,\공통,블라인드
tip.name.common_BUBBLE,\공통,추가내공
tip.name.common_CriticalDamage,\공통,치명타 피해
tip.name.common_CRYSTAL_AMPLIFICATION,\공통,크리스탈 증폭
tip.name.common_Damage,\공통,데미지
tip.name.common_DARK_RES,\공통,암속성내성
tip.name.common_Def_Res,\공통,방어력/저항력
tip.name.common_ETHER_BOY,\공통,구슬동자
tip.name.common_ETHER_JUNKIE,\공통,에테르 체질
tip.name.common_EVASION_EXPERT,\공통,회피달인
tip.name.common_EXPLORER,\공통,탐험가
tip.name.common_express_mail,,특급 우편
tip.name.common_express_mailbox,\공통,특급 우편함
tip.name.common_FUGITIVE,\공통,도망자
tip.name.common_GLUTTON,\공통,대식가
tip.name.common_GRUDGE,\공통,원한
tip.name.common_HARMONY,\공통,방어균형
tip.name.common_hour,\공통,시간
tip.name.common_HP,\공통,생명력
tip.name.common_INDOMITABLE_WILL,\공통,굳은의지
tip.name.common_interaction2,,상호 작용 2
tip.name.common_LIVING_EXPERT,\공통,생활의 달인
tip.name.common_LUCKY_MONSTER_KILLER,\공통,고블린 킬러
tip.name.common_MADNESS,\공통,광기
tip.name.common_mail,,우편
tip.name.common_mailbox,\공통,우편함
tip.name.common_MATT_CRITICAL,\공통,반짝이는건 싫어
tip.name.common_maximumlevel,\공통,최고 레벨
tip.name.common_minimap_zoom_in,,미니맵 확대
tip.name.common_minimap_zoom_out,,미니맵 축소
tip.name.common_MONEY_EXPLOSION,\공통,골드 폭발
tip.name.common_MoveSpeed,\공통,이동속도
tip.name.common_MSG,\공통,MSG
tip.name.common_music,\단축키\게임메뉴,연주
tip.name.common_NEAR_DEATH_EXPERIENCE,\공통,위기 모면
tip.name.common_no,\공통,아니오
tip.name.common_not_repairble,\공통,수리불가
tip.name.common_OVERHAUL,\공통,닦고, 조이고
tip.name.common_PERFECT_ZONE,\공통,퍼팩트존
tip.name.common_possible_acquisition,\공통,습득 가능
tip.name.common_POTION_JUNKIE,\공통,약물중독
tip.name.common_press_the_detail_key,,{0}키를 눌러 상세보기
tip.name.common_quest_items_1,\단축키\퀘스트 슬롯,퀘스트 아이템 1
tip.name.common_quest_items_2,\단축키\퀘스트 슬롯,퀘스트 아이템 2
tip.name.common_quest_items_3,\공통,퀘스트 아이템 3
tip.name.common_quest_items_4,\단축키\퀘스트 슬롯,퀘스트 아이템 4
tip.name.common_quest_items_5,\단축키\퀘스트 슬롯,퀘스트 아이템 5
tip.name.common_quest_items_6,\단축키\퀘스트 슬롯,퀘스트 아이템 6
tip.name.common_quest_items_7,\단축키\퀘스트 슬롯,퀘스트 아이템 7
tip.name.common_RECYCLER,\공통,포탄재활용
tip.name.common_repair_cost,\공통,수리 비용
tip.name.common_REVERSAL,\공통,반전매력
tip.name.common_RUTHLESS,\공통,약자무시
tip.name.common_SECRET_MAP,\공통,비밀지도
tip.name.common_SHOCK,\공통,강한충격
tip.name.common_SPARKLE,\공통,반짝반짝
tip.name.common_SPIRIT_ABSORPTION,\공통,정기흡수
tip.name.common_stage_duration,\공통,지속 스테이지 <FONT COLOR='#99ff99'>{0}</FONT>
tip.name.common_STEADY_STATE,\공통,안정된 상태
tip.name.common_STRONG_BACK,\공통,마당쇠
tip.name.common_STUN_IMMUNITY,\공통,기절면역
tip.name.common_SUPER_CHARGE,\공통,슈퍼차지
tip.name.common_unique_item_all_holding_limit,\공통,보유 제한
tip.name.common_unique_item_inventory_holding_limit,\공통,인벤토리 보유 제한
tip.name.common_unlimited,\공통,무제한
tip.name.common_WEAPON,\공통,강화 무기
tip.name.common_yes,\공통,예
tip.name.continent_1,\테이블\지역명\대륙,아르테미스
tip.name.continent_10,\테이블\지역명\대륙,페이튼
tip.name.continent_11,\테이블\지역명\대륙,베른
tip.name.continent_12,\테이블\지역명\대륙,엘가시아
tip.name.continent_13,\테이블\지역명\대륙,쿠르잔
tip.name.continent_14,\테이블\지역명\대륙,루테란 서부
tip.name.continent_15,\테이블\지역명\대륙,루테란 동부
tip.name.continent_16,\테이블\지역명\대륙,루테란 항구
tip.name.continent_17,\테이블\지역명\대륙,유디아
tip.name.continent_2,\테이블\지역명\대륙,토토이크
tip.name.continent_3,\테이블\지역명\대륙,애니츠
tip.name.continent_4,\테이블\지역명\대륙,아르테타인
tip.name.continent_5,\테이블\지역명\대륙,플레체
tip.name.continent_6,\테이블\지역명\대륙,슈샤이어
tip.name.continent_7,\테이블\지역명\대륙,욘
tip.name.continent_8,\테이블\지역명\대륙,아르테미스
tip.name.continent_9,\테이블\지역명\대륙,로헨델
tip.name.continent_groupname_1,\테이블\지역명\대륙,아르테미스
tip.name.continent_groupname_10,\테이블\지역명\대륙,페이튼
tip.name.continent_groupname_11,\테이블\지역명\대륙,베른
tip.name.continent_groupname_12,\테이블\지역명\대륙,엘가시아
tip.name.continent_groupname_13,\테이블\지역명\대륙,쿠르잔
tip.name.continent_groupname_14,\테이블\지역명\대륙,루테란
tip.name.continent_groupname_17,\테이블\지역명\대륙,유디아
tip.name.continent_groupname_2,\테이블\지역명\대륙,토토이크
tip.name.continent_groupname_3,\테이블\지역명\대륙,애니츠
tip.name.continent_groupname_4,\테이블\지역명\대륙,아르테타인
tip.name.continent_groupname_5,\테이블\지역명\대륙,플레체
tip.name.continent_groupname_6,\테이블\지역명\대륙,슈샤이어
tip.name.continent_groupname_7,\테이블\지역명\대륙,욘
tip.name.continent_groupname_8,\테이블\지역명\대륙,아르테미스
tip.name.continent_groupname_9,\테이블\지역명\대륙,로헨델
tip.name.continent_nickname_1,\테이블\지역명\대륙,아르테미스
tip.name.continent_nickname_10,\테이블\지역명\대륙,페이튼
tip.name.continent_nickname_11,\테이블\지역명\대륙,베른
tip.name.continent_nickname_12,\테이블\지역명\대륙,엘가시아
tip.name.continent_nickname_13,\테이블\지역명\대륙,쿠르잔
tip.name.continent_nickname_14,\테이블\지역명\대륙,서부
