PrimaryKey,SecondaryKey,Name,Comment,NameTag,Type,TouchType,VolumeType,PickupType,ContentType,ZoneObject,ActorClass,Level,Desc,Model,Scale,Debris,BlockProjectile,HitType,HitAmount,HitStep1,HitStep2,HitStep3,TouchAmount,TouchRegenTime,RestoreDelay,TouchOnTime,TouchOffTime,TouchRotationDestDegree,TouchRotationAngularSpeed,TouchRotationAutoRevert,JointHP,JointDamage,InteractionRange,PickupDuration,PickupDropLifetime,PickupUseConditionId,PickupUseActionId,PickupUseTargetType,PickupUseTargetId,PickupUseTargetRange,PickupMoveMotion,PickupMoveSpeed,PickupDropCommonActionIndex,PickupThrowCommonActionIndex,PickupThrowProjectileId,PickupThrowProjectileBound,PickupHitCount,CommonActionIndex,CommonActionTime,CommonActionDesc,Blocking,ClickIcon,ConditionId,ExecuteActionId,ExecuteActionCount,StateOnActionId,StateOffActionId,UsageActionId,SpawnActionId,AssembleOnTrasit,AssembleGoOffString,AssembleOffString,QuestId,DefaultAction,SkillId0,SkillCount0,SkillId1,SkillCount1,SkillId2,SkillCount2,GaugeRechargable,GaugeStart,GaugeMax,CommonActionId0,CommonActionCount0,CommonActionId1,CommonActionCount1,CommonActionId2,CommonActionCount2,MapIcon,MapPriority,InteractionKeyIcon,InteractionKeyString,ProfessionType,LifeMethodGrade,LifeCastingTier1,LifeCastingTier2,LifeCastingTier3,LifeCastingTier4,LifeCastingTier5,LifeCastingTier6,LifeExp,LifeDurability_Success,LifeDurability_Fail,SuccessRate_F,SuccessRate_D,SuccessRate_C,SuccessRate_B,SuccessRate_A,SuccessRate_S,LifeItemDropType,LifeItemDropIndex,LifeItemDropIndex_Fail,MiningBombRange,MiningBombMaxTargetCount,LifeExtraConditionIdOnSuccess,LifeExtraActionIdOnSuccess,LifeExtraActionOnSuccessRatio,LifeExtraConditionIdOnFail,LifeExtraActionIdOnFail,BareHandRatio,SquareHoleContinent,SquareHoleMapIndex,SquareHoleLevel,SquareHoleUseLevel,SquareHoleCostMoneyBase,SquareHoleCostItemIndex,SquareHole_UI_Xlocation,SquareHole_UI_Ylocation,SpawnActionTime,DespawnActionTime,SpawnAnnounceMsg,CommonActionDesc_Variation
312,,,테스트_터치 타입_클릭_3회클릭시 소멸_잔해남음_무한,,1,0,0,0,0,0,0,1,쌓아놓은 짐더미,EFDLProp_ITR_00047.ITR_00047,100,-1,0,1,0,0,0,0,3,,1000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50007,0,,0,,0,0,0,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
313,,,테스트_터치 타입_클릭_3회클릭시 소멸_잔해남음_5초 유지,,1,0,0,0,0,0,0,1,쌓아놓은 짐더미,EFDLProp_ITR_00047.ITR_00047,100,5000,0,1,0,0,0,0,3,,1000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50007,0,,0,,0,0,0,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
314,,,테스트_터치 타입_클릭_스텍 3회_3초마다 충전,,1,0,0,0,0,0,0,1,보물상자,EFDLProp_ITR_00145.ITR_00145,100,0,0,1,0,0,0,0,3,3000,1000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50012,0,,0,,0,0,0,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
315,,,테스트_터치 타입_클릭_캐스팅 4초_소멸,,1,0,0,0,0,0,0,1,보물상자,EFDLProp_ITR_00145.ITR_00145,100,0,0,1,0,0,0,0,1,0,1000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50012,4000,tip.name.actioncasting_test,0,,0,0,0,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
320,,,테스트_터치 타입_클릭_클릭하면 몹등장_1회발동_캐스팅4초_소멸,,1,0,0,0,0,0,0,1,보물상자,EFDLProp_ITR_00145.ITR_00145,100,0,0,1,0,0,0,0,1,0,1000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50012,4000,tip.name.actioncasting_test,0,,0,320,1,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
321,,,테스트_터치 타입_클릭_클릭하면 몹등장_무제한발동_캐스팅4초_소멸,,1,0,0,0,0,0,0,1,보물상자,EFDLProp_ITR_00145.ITR_00145,100,0,0,1,0,0,0,0,1,0,1000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50012,4000,tip.name.actioncasting_test,0,,0,320,0,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
322,,,테스트_터치 타입_클릭_골드만 드랍,,1,0,0,0,0,0,0,1,보물상자,EFDLProp_ITR_00145.ITR_00145,100,0,0,1,0,0,0,0,0,,1000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50012,0,,0,,0,0,0,0,28,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
330,,,테스트_터치 타입_도어,,1,1,0,0,0,0,0,1,메피토의 집 문,EFDLProp_ITR_00142.ITR_00142,100,0,0,1,0,0,0,0,0,,0,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50007,0,,0,,0,0,0,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
340,,,"테스트_터치 타입_스위치_매 클릭시 ON, OFF 전환",,1,2,0,0,0,0,0,1,레버,EFDLProp_ITR_00122.ITR_00122,100,0,0,1,0,0,0,0,0,,0,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50010,0,,0,,0,0,0,16,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
341,,,테스트_터치 타입_스위치_3초 후 리턴,,1,2,0,0,0,0,0,1,레버,EFDLProp_ITR_00122.ITR_00122,100,0,0,1,0,0,0,0,0,,3000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50010,0,,0,,0,0,0,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
350,,,테스트_터치 타입_그립(독점),,1,3,0,0,0,0,0,1,의자,EFDLProp_ITR_00057.ITR_00057,100,0,0,1,0,0,0,0,0,,1000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50027,0,,0,,0,0,0,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
360,,,테스트_터치 타입_공유,,1,4,0,0,0,0,0,1,게시판,EFDLProp_ITR_00045.ITR_00045,100,0,0,1,0,0,0,0,0,,1000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50007,0,,0,,0,0,0,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
380,,,테스트_터치 타입_회전-90도에서 이벤트_회전 후 정지,,1,5,0,0,0,0,0,1,회전 레버,EFDLProp_ITR_00124.ITR_00124,100,0,0,1,0,0,0,0,0,,1000,1000,1000,90,30,0,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50030,0,,0,,0,0,0,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
381,,,테스트_터치 타입_회전-90도에서 이벤트_회전 후 롤백,,1,5,0,0,0,0,0,1,회전 레버,EFDLProp_ITR_00124.ITR_00124,100,0,0,1,0,0,0,0,0,,1000,1000,1000,90,30,1,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50030,0,,0,,0,0,0,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
400,,,테스트_히트_HP_1000,1,2,0,0,0,0,0,0,1,상자더미_1000 Hp,EFDLProp_ITR_00043.ITR_00043,100,0,0,0,1000,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
401,,,테스트_히트_HP_1500_외형변화 3단계,,2,0,0,0,0,0,0,1,상자더미_1500 Hp_외현변화 3단계,EFDLProp_ITR_00043.ITR_00043,100,0,0,0,1500,1200,800,400,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
420,,,테스트_히트_카운트_3회,,2,0,0,0,0,0,0,1,허수아비_3 Hit,EFDLProp_ITR_00090.ITR_00090,100,0,0,1,3,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
421,,,테스트_히트_카운트_3회_잔해남음_무한,,2,0,0,0,0,0,0,1,허수아비_3 Hit,EFDLProp_ITR_00090.ITR_00090,100,-1,0,1,3,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
422,,,테스트_히트_카운트_3회_잔해남음_5초 유지,,2,0,0,0,0,0,0,1,허수아비_3 Hit,EFDLProp_ITR_00090.ITR_00090,100,5000,0,1,3,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
500,,,테스트_픽업_일반 픽업_들기유지 10초_내려놨을때 수명 5초_던지기,,3,0,0,0,0,0,0,1,양동이,EFDLProp_ITR_00052.ITR_00052,100,0,0,1,0,0,0,0,1,,0,0,0,,,,1,1,100,10000,5000,0,0,0,0,0,2,0,,,,100,0,50022,0,,0,,0,0,0,0,0,0,0,1,,,,1,0,0,0,0,0,0,0,0,0,50023,0,0,0,50024,0,,0,hand,tip.name.interactionkey_lifting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
520,,,테스트_픽업_가젯_들기유지 10초_내려놨을때 수명 5초_스킬 무제한,,3,0,0,1,0,0,0,1,엔비스카의 힘이 담긴 지팡이,EFDLProp_ITR_00282.ITR_00282,100,0,0,1,0,0,0,0,1,,0,0,0,,,,1,1,100,10000,5000,0,0,0,0,0,3,150,,,,100,0,50032,0,,0,,0,0,0,0,0,0,0,1,,,,1,90010,0,0,0,0,0,0,0,0,0,0,0,0,50024,0,,0,hand,tip.name.interactionkey_lifting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
530,,,테스트_픽업_가젯_들기유지 무제한_내려놨을때 무제한_스킬 5회사용,,3,0,0,1,0,0,0,1,엔비스카의 힘이 담긴 지팡이,EFDLProp_ITR_00282.ITR_00282,100,0,0,1,0,0,0,0,1,,0,0,0,,,,1,1,100,0,0,0,0,0,0,0,3,150,,,,100,0,50032,0,,0,,0,0,0,0,0,0,0,1,,,,1,90010,5,0,0,0,0,0,0,0,0,0,0,0,50024,0,,0,hand,tip.name.interactionkey_lifting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
540,,,어나운스 지역 이름 테스트,,0,0,12,0,0,0,0,1,테스트용_삭제예정,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,250,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
541,,,생활레벨 경험치 획득 볼륨 테스트,,0,0,12,0,0,0,0,1,,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,250,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
545,,,테스트_터치 타입_컨디션테스트_퀘스트_402001,,1,0,0,0,0,0,0,1,보물상자,EFDLProp_ITR_00145.ITR_00145,100,0,0,1,0,0,0,0,0,,1000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50012,0,,0,,30102,0,0,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
546,,,테스트_터치 타입_컨디션테스트_아이템_310801,,1,0,0,0,0,0,0,1,보물상자,EFDLProp_ITR_00145.ITR_00145,100,0,0,1,0,0,0,0,0,,1000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50012,0,,0,,30101,0,0,0,16,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
600,,,공용 테스트_볼륨프랍_노멀볼륨,,0,0,0,0,0,0,0,1,테스트용_삭제예정,EFDLProp_ITR_00275.ITR_00275,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,10002,10001,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
601,,,공용 테스트_볼륨프랍_포탈볼륨,,0,0,3,0,0,0,0,1,테스트용_삭제예정,EFDLProp_ITR_00275.ITR_00275,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
602,,,공용 테스트_볼륨프랍_집합볼륨,,0,0,5,0,0,0,0,1,테스트용_삭제예정,EFDLProp_ITR_00279.ITR_00279,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,0,sys.prop.assemble_gooff_1,sys.prop.assemble_off_1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
603,,,공용 테스트_볼륨프랍_펑션볼륨,,0,0,6,0,0,0,0,1,테스트용_삭제예정,EFDLProp_ITR_00280.ITR_00280,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,track,tip.name.interactionkey_moving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
604,,,공용 테스트_볼륨프랍_리턴볼륨,,0,0,7,0,0,0,0,1,테스트용_삭제예정,EFDLProp_ITR_00275.ITR_00275,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
605,,,테스트_도개교 기계장치,,1,0,0,0,0,0,0,1,터치형_클릭 타입,EFDLProp_ITR_00122.ITR_00122,100,0,0,1,0,0,0,0,0,,2000,4000,4000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50007,2000,tip.name.actioncasting_test,1,0,0,200,2,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
606,,,테스트_엘리베이터 스위치,,1,2,0,0,0,0,0,1,터치형_스위치 타입,EFDLProp_ITR_00242.ITR_00242,100,0,0,1,0,0,0,0,0,,0,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50010,0,,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
607,,,테스트_도개교 기계장치,,1,2,0,0,0,0,0,1,터치형_스위치 타입,EFDLProp_ITR_00122.ITR_00122,100,0,0,1,0,0,0,0,0,,0,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50007,0,,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
608,,,테스트_회전바닥레버,,1,0,0,0,0,0,0,1,상호작용_터치형_클릭 타입,EFDLProp_ITR_00123.ITR_00123,100,0,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50007,0,,1,0,0,0,0,0,1059313,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
609,,,카양겔_1Lv보물 상자1,,1,0,0,0,0,0,0,1,터치형_클릭 타입,EFDLProp_ITR_00237.ITR_00237,100,72000000,0,1,0,0,0,0,1,,72000000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50012,0,,1,0,0,0,0,0,1059315,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
610,,,요정이 잡혀있는 나무 감옥,,1,0,0,0,0,0,0,1,베노스 상층부,EFDLProp_ITR_00230.ITR_00230,100,0,0,1,0,0,0,0,0,,40000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50007,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,rescue,tip.name.interactionkey_rescue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
611,,,카얀가도섬_톱니장치래버,,1,3,0,0,0,0,0,1,터치형_스위치 타입,EFDLProp_ITR_00123.ITR_00123,100,0,0,1,0,0,0,0,0,,1000,0,0,,,,1,1,90,0,0,0,0,0,0,0,2,0,,,,100,0,50011,0,,1,0,0,0,0,1059104,1059103,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
612,,,왕의무덤_수로레버,,1,5,0,0,0,0,0,1,터치용_로테이터 타입,EFDLProp_ITR_00124.ITR_00124,100,-1,0,1,0,0,0,0,0,,5000,9000,9000,-270,-30,1,1,1,90,0,0,0,0,0,0,0,2,0,,,,100,0,50030,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
613,,,테스트_콜로세움문,,1,1,0,0,0,0,0,1,터치형_도어 타입,EFDLProp_ITR_00093.ITR_00093,72,0,0,1,0,0,0,0,1,,9000000,1000,3000,,,,1,1,200,0,0,0,0,0,0,0,2,0,,,,100,0,50007,4000,tip.name.actioncasting_test,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
614,,,테스트_볼륨상태변경,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,1059327,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
615,,,테스트_볼륨상태변경,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,1059328,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
616,,,테스트_볼륨상태변경,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,1059329,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
617,,,테스트_볼륨상태변경,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,1059330,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
